troop1,troop2,troop3,troop4,troop5,troop6,troop7,->,trait1,trait2,trait3,trait4,trait5,trait6
bandit,elec_giant,gob_machine,goblins,monk,royal_giant,skele_king,->,ace_2,assassin_2,brutalist_2,giant_2,goblin_2,superstar_2
bandit,elec_giant,gob_machine,goblins,monk,royal_giant,valkyrie,->,ace_2,assassin_2,brutalist_2,giant_2,goblin_2,superstar_2
bandit,elec_giant,gob_machine,goblins,monk,skele_drag,skele_king,->,ace_2,assassin_2,brutalist_2,goblin_2,superstar_2,undead_2
bandit,elec_giant,gob_machine,goblins,monk,valkyrie,wizard,->,ace_2,assassin_2,brutalist_2,clan_2,goblin_2,superstar_2
bandit,elec_giant,gob_machine,goblins,royal_giant,skele_drag,skele_king,->,assassin_2,brutalist_2,giant_2,goblin_2,ranger_2,undead_2
bandit,elec_giant,gob_machine,goblins,royal_giant,skele_drag,witch,->,assassin_2,giant_2,goblin_2,ranger_2,superstar_2,undead_2
bandit,elec_giant,gob_machine,goblins,royal_giant,skele_king,witch,->,assassin_2,brutalist_2,giant_2,goblin_2,superstar_2,undead_2
bandit,elec_giant,gob_machine,gold_knight,monk,princess,spear_gobs,->,ace_2,assassin_2,blaster_2,goblin_2,noble_2,superstar_2
bandit,elec_giant,gob_machine,monk,royal_ghost,royal_giant,skele_drag,->,ace_2,assassin_2,giant_2,ranger_2,superstar_2,undead_2
bandit,elec_giant,gob_machine,monk,royal_ghost,royal_giant,skele_king,->,ace_2,assassin_2,brutalist_2,giant_2,superstar_2,undead_2
bandit,elec_giant,gob_machine,monk,royal_ghost,skele_king,spear_gobs,->,ace_2,assassin_2,brutalist_2,goblin_2,superstar_2,undead_2
bandit,elec_giant,gob_machine,monk,royal_giant,skele_drag,skele_king,->,ace_2,brutalist_2,giant_2,ranger_2,superstar_2,undead_2
bandit,elec_giant,gob_machine,monk,spear_gobs,valkyrie,wizard,->,ace_2,blaster_2,brutalist_2,clan_2,goblin_2,superstar_2
bandit,elec_giant,goblins,mega_knight,musketeer,prince,royal_giant,->,ace_2,assassin_2,brawler_2,giant_2,noble_2,superstar_2
bandit,elec_giant,goblins,mega_knight,musketeer,prince,spear_gobs,->,ace_2,assassin_2,brawler_2,goblin_2,noble_2,superstar_2
bandit,elec_giant,goblins,mega_knight,musketeer,princess,spear_gobs,->,ace_2,assassin_2,blaster_2,goblin_2,noble_2,superstar_2
bandit,elec_giant,goblins,mega_knight,prince,princess,spear_gobs,->,ace_2,assassin_2,blaster_2,brawler_2,goblin_2,noble_2
bandit,elec_giant,goblins,mega_knight,royal_giant,skele_drag,witch,->,ace_2,assassin_2,giant_2,ranger_2,superstar_2,undead_2
bandit,elec_giant,goblins,monk,prince,princess,spear_gobs,->,ace_2,assassin_2,blaster_2,goblin_2,noble_2,superstar_2
bandit,elec_giant,goblins,monk,princess,royal_giant,spear_gobs,->,ace_2,assassin_2,blaster_2,giant_2,goblin_2,superstar_2
bandit,elec_giant,goblins,monk,royal_giant,skele_drag,skele_king,->,ace_2,assassin_2,giant_2,ranger_2,superstar_2,undead_2
bandit,elec_giant,goblins,monk,royal_giant,skele_drag,spear_gobs,->,ace_2,assassin_2,giant_2,goblin_2,ranger_2,superstar_2
bandit,elec_giant,goblins,monk,royal_giant,spear_gobs,wizard,->,ace_2,assassin_2,blaster_2,giant_2,goblin_2,superstar_2
bandit,elec_giant,goblins,monk,spear_gobs,valkyrie,wizard,->,ace_2,assassin_2,blaster_2,clan_2,goblin_2,superstar_2
bandit,elec_giant,goblins,musketeer,princess,royal_giant,spear_gobs,->,assassin_2,blaster_2,giant_2,goblin_2,noble_2,superstar_2
bandit,elec_giant,goblins,royal_giant,skele_drag,spear_gobs,witch,->,assassin_2,giant_2,goblin_2,ranger_2,superstar_2,undead_2
bandit,elec_giant,gold_knight,mega_knight,mini_pekka,musketeer,pekka,->,ace_2,assassin_2,brawler_2,noble_2,pekka_2,superstar_2
bandit,elec_giant,gold_knight,mega_knight,musketeer,pekka,royal_giant,->,ace_2,assassin_2,brawler_2,giant_2,noble_2,superstar_2
bandit,elec_giant,gold_knight,mega_knight,musketeer,royal_giant,skele_drag,->,ace_2,assassin_2,giant_2,noble_2,ranger_2,superstar_2
bandit,elec_giant,gold_knight,mega_knight,prince,royal_giant,skele_drag,->,ace_2,assassin_2,brawler_2,giant_2,noble_2,ranger_2
bandit,elec_giant,gold_knight,mega_knight,prince,royal_giant,witch,->,ace_2,assassin_2,brawler_2,giant_2,noble_2,superstar_2
bandit,elec_giant,gold_knight,mega_knight,prince,skele_drag,witch,->,ace_2,assassin_2,brawler_2,noble_2,superstar_2,undead_2
bandit,elec_giant,gold_knight,mega_knight,prince,skele_king,witch,->,ace_2,assassin_2,brawler_2,noble_2,superstar_2,undead_2
bandit,elec_giant,gold_knight,mega_knight,royal_giant,skele_drag,witch,->,ace_2,assassin_2,giant_2,ranger_2,superstar_2,undead_2
bandit,elec_giant,gold_knight,mini_pekka,monk,pekka,prince,->,ace_2,assassin_2,brawler_2,noble_2,pekka_2,superstar_2
bandit,elec_giant,gold_knight,monk,pekka,prince,royal_giant,->,ace_2,assassin_2,brawler_2,giant_2,noble_2,superstar_2
bandit,elec_giant,gold_knight,monk,prince,royal_giant,skele_drag,->,ace_2,assassin_2,giant_2,noble_2,ranger_2,superstar_2
bandit,elec_giant,gold_knight,monk,princess,royal_giant,skele_drag,->,ace_2,assassin_2,giant_2,noble_2,ranger_2,superstar_2
bandit,elec_giant,gold_knight,monk,princess,royal_giant,spear_gobs,->,ace_2,assassin_2,blaster_2,giant_2,noble_2,superstar_2
bandit,elec_giant,gold_knight,monk,princess,royal_giant,wizard,->,ace_2,assassin_2,blaster_2,giant_2,noble_2,superstar_2
bandit,elec_giant,gold_knight,monk,princess,valkyrie,wizard,->,ace_2,assassin_2,blaster_2,clan_2,noble_2,superstar_2
bandit,elec_giant,gold_knight,monk,royal_giant,skele_drag,skele_king,->,ace_2,assassin_2,giant_2,ranger_2,superstar_2,undead_2
bandit,elec_giant,gold_knight,musketeer,royal_giant,skele_drag,skele_king,->,assassin_2,giant_2,noble_2,ranger_2,superstar_2,undead_2
bandit,elec_giant,gold_knight,prince,royal_giant,skele_drag,witch,->,assassin_2,giant_2,noble_2,ranger_2,superstar_2,undead_2
bandit,elec_giant,gold_knight,princess,royal_giant,skele_drag,witch,->,assassin_2,giant_2,noble_2,ranger_2,superstar_2,undead_2
bandit,elec_giant,mega_knight,mini_pekka,pekka,royal_ghost,skele_king,->,ace_2,assassin_2,brawler_2,brutalist_2,pekka_2,undead_2
bandit,elec_giant,mega_knight,mini_pekka,pekka,royal_ghost,witch,->,ace_2,assassin_2,brawler_2,pekka_2,superstar_2,undead_2
bandit,elec_giant,mega_knight,mini_pekka,pekka,skele_king,witch,->,ace_2,brawler_2,brutalist_2,pekka_2,superstar_2,undead_2
bandit,elec_giant,mega_knight,musketeer,prince,royal_ghost,royal_giant,->,ace_2,assassin_2,brawler_2,giant_2,noble_2,superstar_2
bandit,elec_giant,mega_knight,musketeer,prince,royal_ghost,skele_drag,->,ace_2,assassin_2,brawler_2,noble_2,superstar_2,undead_2
bandit,elec_giant,mega_knight,musketeer,prince,royal_ghost,skele_king,->,ace_2,assassin_2,brawler_2,noble_2,superstar_2,undead_2
bandit,elec_giant,mega_knight,musketeer,prince,royal_giant,skele_drag,->,ace_2,brawler_2,giant_2,noble_2,ranger_2,superstar_2
bandit,elec_giant,mega_knight,musketeer,royal_ghost,royal_giant,skele_drag,->,ace_2,assassin_2,giant_2,ranger_2,superstar_2,undead_2
bandit,elec_giant,mega_knight,pekka,royal_ghost,royal_giant,skele_drag,->,ace_2,assassin_2,brawler_2,giant_2,ranger_2,undead_2
bandit,elec_giant,mega_knight,pekka,royal_ghost,royal_giant,witch,->,ace_2,assassin_2,brawler_2,giant_2,superstar_2,undead_2
bandit,elec_giant,mega_knight,pekka,royal_giant,skele_drag,witch,->,ace_2,brawler_2,giant_2,ranger_2,superstar_2,undead_2
bandit,elec_giant,mega_knight,prince,princess,royal_ghost,witch,->,ace_2,assassin_2,brawler_2,noble_2,superstar_2,undead_2
bandit,elec_giant,mega_knight,prince,royal_ghost,royal_giant,skele_drag,->,ace_2,assassin_2,brawler_2,giant_2,ranger_2,undead_2
bandit,elec_giant,mega_knight,prince,royal_ghost,royal_giant,witch,->,ace_2,assassin_2,brawler_2,giant_2,superstar_2,undead_2
bandit,elec_giant,mega_knight,prince,royal_giant,skele_drag,witch,->,ace_2,brawler_2,giant_2,ranger_2,superstar_2,undead_2
bandit,elec_giant,mini_pekka,monk,pekka,royal_ghost,skele_king,->,ace_2,assassin_2,brutalist_2,pekka_2,superstar_2,undead_2
bandit,elec_giant,mini_pekka,monk,royal_ghost,royal_giant,skele_drag,->,ace_2,assassin_2,giant_2,ranger_2,superstar_2,undead_2
bandit,elec_giant,mini_pekka,monk,royal_ghost,royal_giant,skele_king,->,ace_2,assassin_2,brutalist_2,giant_2,superstar_2,undead_2
bandit,elec_giant,mini_pekka,monk,royal_giant,skele_drag,skele_king,->,ace_2,brutalist_2,giant_2,ranger_2,superstar_2,undead_2
bandit,elec_giant,monk,pekka,royal_ghost,royal_giant,skele_drag,->,ace_2,assassin_2,giant_2,ranger_2,superstar_2,undead_2
bandit,elec_giant,monk,prince,royal_ghost,royal_giant,skele_drag,->,ace_2,assassin_2,giant_2,ranger_2,superstar_2,undead_2
bandit,elec_giant,monk,princess,royal_ghost,royal_giant,skele_drag,->,ace_2,assassin_2,giant_2,ranger_2,superstar_2,undead_2
bandit,elec_giant,monk,royal_ghost,royal_giant,skele_drag,spear_gobs,->,ace_2,assassin_2,giant_2,ranger_2,superstar_2,undead_2
bandit,elec_giant,monk,royal_ghost,royal_giant,skele_drag,valkyrie,->,ace_2,assassin_2,giant_2,ranger_2,superstar_2,undead_2
bandit,elec_giant,monk,royal_ghost,royal_giant,skele_drag,wizard,->,ace_2,assassin_2,giant_2,ranger_2,superstar_2,undead_2
bandit,elec_giant,monk,royal_ghost,royal_giant,skele_king,valkyrie,->,ace_2,assassin_2,brutalist_2,giant_2,superstar_2,undead_2
bandit,elec_giant,monk,royal_ghost,skele_king,valkyrie,wizard,->,ace_2,assassin_2,brutalist_2,clan_2,superstar_2,undead_2
bandit,elec_giant,monk,royal_giant,skele_drag,skele_king,valkyrie,->,ace_2,brutalist_2,giant_2,ranger_2,superstar_2,undead_2
bandit,elec_giant,musketeer,prince,royal_ghost,royal_giant,skele_drag,->,assassin_2,giant_2,noble_2,ranger_2,superstar_2,undead_2
bandit,elec_giant,musketeer,princess,royal_ghost,royal_giant,skele_drag,->,assassin_2,giant_2,noble_2,ranger_2,superstar_2,undead_2
bandit,executioner,gob_machine,goblins,mini_pekka,musketeer,princess,->,ace_2,assassin_2,blaster_2,brutalist_2,goblin_2,noble_2
bandit,executioner,gob_machine,goblins,mini_pekka,pekka,prince,->,ace_2,assassin_2,brawler_2,brutalist_2,goblin_2,pekka_2
bandit,executioner,gob_machine,goblins,mini_pekka,pekka,princess,->,ace_2,assassin_2,blaster_2,brutalist_2,goblin_2,pekka_2
bandit,executioner,gob_machine,goblins,mini_pekka,pekka,wizard,->,ace_2,assassin_2,blaster_2,brutalist_2,goblin_2,pekka_2
bandit,executioner,gob_machine,goblins,mini_pekka,prince,princess,->,ace_2,assassin_2,blaster_2,brutalist_2,goblin_2,noble_2
bandit,executioner,gob_machine,goblins,musketeer,princess,skele_king,->,ace_2,assassin_2,blaster_2,brutalist_2,goblin_2,noble_2
bandit,executioner,gob_machine,goblins,musketeer,princess,valkyrie,->,ace_2,assassin_2,blaster_2,brutalist_2,goblin_2,noble_2
bandit,executioner,gob_machine,goblins,musketeer,princess,witch,->,ace_2,assassin_2,blaster_2,goblin_2,noble_2,superstar_2
bandit,executioner,gob_machine,goblins,musketeer,skele_king,witch,->,ace_2,assassin_2,brutalist_2,goblin_2,superstar_2,undead_2
bandit,executioner,gob_machine,goblins,musketeer,valkyrie,wizard,->,ace_2,assassin_2,blaster_2,brutalist_2,clan_2,goblin_2
bandit,executioner,gob_machine,goblins,pekka,prince,princess,->,ace_2,assassin_2,blaster_2,brawler_2,goblin_2,noble_2
bandit,executioner,gob_machine,goblins,pekka,valkyrie,wizard,->,ace_2,assassin_2,blaster_2,brutalist_2,clan_2,goblin_2
bandit,executioner,gob_machine,goblins,prince,princess,skele_king,->,ace_2,assassin_2,blaster_2,brutalist_2,goblin_2,noble_2
bandit,executioner,gob_machine,goblins,prince,princess,valkyrie,->,ace_2,assassin_2,blaster_2,brutalist_2,goblin_2,noble_2
bandit,executioner,gob_machine,goblins,prince,valkyrie,wizard,->,ace_2,assassin_2,blaster_2,brutalist_2,clan_2,goblin_2
bandit,executioner,gob_machine,goblins,princess,skele_drag,skele_king,->,ace_2,assassin_2,blaster_2,brutalist_2,goblin_2,undead_2
bandit,executioner,gob_machine,goblins,princess,skele_king,witch,->,ace_2,assassin_2,blaster_2,brutalist_2,goblin_2,undead_2
bandit,executioner,gob_machine,goblins,royal_giant,skele_drag,skele_king,->,ace_2,assassin_2,brutalist_2,goblin_2,ranger_2,undead_2
bandit,executioner,gob_machine,goblins,royal_giant,valkyrie,wizard,->,ace_2,assassin_2,blaster_2,brutalist_2,clan_2,goblin_2
bandit,executioner,gob_machine,goblins,skele_drag,skele_king,wizard,->,ace_2,assassin_2,blaster_2,brutalist_2,goblin_2,undead_2
bandit,executioner,gob_machine,goblins,skele_drag,valkyrie,wizard,->,ace_2,assassin_2,blaster_2,brutalist_2,clan_2,goblin_2
bandit,executioner,gob_machine,goblins,skele_king,witch,wizard,->,ace_2,assassin_2,blaster_2,brutalist_2,goblin_2,undead_2
bandit,executioner,gob_machine,goblins,valkyrie,witch,wizard,->,ace_2,assassin_2,blaster_2,brutalist_2,clan_2,goblin_2
bandit,executioner,gob_machine,gold_knight,mini_pekka,musketeer,spear_gobs,->,ace_2,assassin_2,blaster_2,brutalist_2,goblin_2,noble_2
bandit,executioner,gob_machine,gold_knight,mini_pekka,pekka,prince,->,ace_2,assassin_2,brawler_2,brutalist_2,noble_2,pekka_2
bandit,executioner,gob_machine,gold_knight,mini_pekka,pekka,princess,->,ace_2,assassin_2,blaster_2,brutalist_2,noble_2,pekka_2
bandit,executioner,gob_machine,gold_knight,mini_pekka,pekka,spear_gobs,->,ace_2,assassin_2,blaster_2,brutalist_2,goblin_2,pekka_2
bandit,executioner,gob_machine,gold_knight,mini_pekka,prince,spear_gobs,->,ace_2,assassin_2,blaster_2,brutalist_2,goblin_2,noble_2
bandit,executioner,gob_machine,gold_knight,musketeer,skele_king,spear_gobs,->,ace_2,assassin_2,blaster_2,brutalist_2,goblin_2,noble_2
bandit,executioner,gob_machine,gold_knight,musketeer,skele_king,witch,->,ace_2,assassin_2,brutalist_2,noble_2,superstar_2,undead_2
bandit,executioner,gob_machine,gold_knight,musketeer,spear_gobs,valkyrie,->,ace_2,assassin_2,blaster_2,brutalist_2,goblin_2,noble_2
bandit,executioner,gob_machine,gold_knight,musketeer,spear_gobs,witch,->,ace_2,assassin_2,blaster_2,goblin_2,noble_2,superstar_2
bandit,executioner,gob_machine,gold_knight,musketeer,valkyrie,wizard,->,ace_2,assassin_2,blaster_2,brutalist_2,clan_2,noble_2
bandit,executioner,gob_machine,gold_knight,pekka,prince,spear_gobs,->,ace_2,assassin_2,blaster_2,brawler_2,goblin_2,noble_2
bandit,executioner,gob_machine,gold_knight,prince,skele_king,spear_gobs,->,ace_2,assassin_2,blaster_2,brutalist_2,goblin_2,noble_2
bandit,executioner,gob_machine,gold_knight,prince,spear_gobs,valkyrie,->,ace_2,assassin_2,blaster_2,brutalist_2,goblin_2,noble_2
bandit,executioner,gob_machine,gold_knight,prince,valkyrie,wizard,->,ace_2,assassin_2,blaster_2,brutalist_2,clan_2,noble_2
bandit,executioner,gob_machine,gold_knight,princess,skele_drag,skele_king,->,ace_2,assassin_2,blaster_2,brutalist_2,noble_2,undead_2
bandit,executioner,gob_machine,gold_knight,princess,skele_king,witch,->,ace_2,assassin_2,blaster_2,brutalist_2,noble_2,undead_2
bandit,executioner,gob_machine,gold_knight,skele_drag,skele_king,spear_gobs,->,ace_2,assassin_2,blaster_2,brutalist_2,goblin_2,undead_2
bandit,executioner,gob_machine,gold_knight,skele_king,spear_gobs,witch,->,ace_2,assassin_2,blaster_2,brutalist_2,goblin_2,undead_2
bandit,executioner,gob_machine,mini_pekka,pekka,prince,princess,->,ace_2,blaster_2,brawler_2,brutalist_2,noble_2,pekka_2
bandit,executioner,gob_machine,mini_pekka,pekka,prince,spear_gobs,->,ace_2,blaster_2,brawler_2,brutalist_2,goblin_2,pekka_2
bandit,executioner,gob_machine,mini_pekka,pekka,royal_ghost,spear_gobs,->,ace_2,assassin_2,blaster_2,brutalist_2,goblin_2,pekka_2
bandit,executioner,gob_machine,mini_pekka,royal_ghost,skele_drag,spear_gobs,->,ace_2,assassin_2,blaster_2,brutalist_2,goblin_2,undead_2
bandit,executioner,gob_machine,mini_pekka,royal_ghost,spear_gobs,witch,->,ace_2,assassin_2,blaster_2,brutalist_2,goblin_2,undead_2
bandit,executioner,gob_machine,musketeer,princess,royal_ghost,skele_king,->,ace_2,assassin_2,blaster_2,brutalist_2,noble_2,undead_2
bandit,executioner,gob_machine,musketeer,princess,royal_ghost,witch,->,ace_2,assassin_2,blaster_2,noble_2,superstar_2,undead_2
bandit,executioner,gob_machine,musketeer,princess,skele_king,witch,->,ace_2,blaster_2,brutalist_2,noble_2,superstar_2,undead_2
bandit,executioner,gob_machine,musketeer,royal_ghost,skele_king,spear_gobs,->,ace_2,assassin_2,blaster_2,brutalist_2,goblin_2,undead_2
bandit,executioner,gob_machine,musketeer,royal_ghost,spear_gobs,witch,->,ace_2,assassin_2,blaster_2,goblin_2,superstar_2,undead_2
bandit,executioner,gob_machine,musketeer,skele_king,spear_gobs,witch,->,ace_2,blaster_2,brutalist_2,goblin_2,superstar_2,undead_2
bandit,executioner,gob_machine,pekka,royal_ghost,skele_king,spear_gobs,->,ace_2,assassin_2,blaster_2,brutalist_2,goblin_2,undead_2
bandit,executioner,gob_machine,prince,princess,royal_ghost,skele_king,->,ace_2,assassin_2,blaster_2,brutalist_2,noble_2,undead_2
bandit,executioner,gob_machine,prince,royal_ghost,skele_king,spear_gobs,->,ace_2,assassin_2,blaster_2,brutalist_2,goblin_2,undead_2
bandit,executioner,gob_machine,royal_ghost,royal_giant,skele_drag,spear_gobs,->,ace_2,assassin_2,blaster_2,goblin_2,ranger_2,undead_2
bandit,executioner,gob_machine,royal_ghost,royal_giant,skele_king,spear_gobs,->,ace_2,assassin_2,blaster_2,brutalist_2,goblin_2,undead_2
bandit,executioner,gob_machine,royal_ghost,skele_drag,spear_gobs,valkyrie,->,ace_2,assassin_2,blaster_2,brutalist_2,goblin_2,undead_2
bandit,executioner,gob_machine,royal_ghost,skele_drag,valkyrie,wizard,->,ace_2,assassin_2,blaster_2,brutalist_2,clan_2,undead_2
bandit,executioner,gob_machine,royal_ghost,spear_gobs,valkyrie,witch,->,ace_2,assassin_2,blaster_2,brutalist_2,goblin_2,undead_2
bandit,executioner,gob_machine,royal_ghost,valkyrie,witch,wizard,->,ace_2,assassin_2,blaster_2,brutalist_2,clan_2,undead_2
bandit,executioner,gob_machine,royal_giant,skele_drag,skele_king,spear_gobs,->,ace_2,blaster_2,brutalist_2,goblin_2,ranger_2,undead_2
bandit,executioner,goblins,mini_pekka,pekka,prince,princess,->,ace_2,assassin_2,blaster_2,brawler_2,noble_2,pekka_2
bandit,executioner,goblins,mini_pekka,pekka,prince,spear_gobs,->,ace_2,assassin_2,blaster_2,brawler_2,goblin_2,pekka_2
bandit,executioner,goblins,mini_pekka,pekka,skele_king,spear_gobs,->,ace_2,assassin_2,blaster_2,brutalist_2,goblin_2,pekka_2
bandit,executioner,goblins,mini_pekka,pekka,spear_gobs,valkyrie,->,ace_2,assassin_2,blaster_2,brutalist_2,goblin_2,pekka_2
bandit,executioner,goblins,mini_pekka,pekka,valkyrie,wizard,->,ace_2,assassin_2,blaster_2,brutalist_2,clan_2,pekka_2
bandit,executioner,goblins,mini_pekka,skele_drag,skele_king,spear_gobs,->,ace_2,assassin_2,blaster_2,brutalist_2,goblin_2,undead_2
bandit,executioner,goblins,mini_pekka,skele_king,spear_gobs,witch,->,ace_2,assassin_2,blaster_2,brutalist_2,goblin_2,undead_2
bandit,executioner,goblins,musketeer,pekka,prince,spear_gobs,->,ace_2,assassin_2,blaster_2,brawler_2,goblin_2,noble_2
bandit,executioner,goblins,musketeer,prince,spear_gobs,witch,->,ace_2,assassin_2,blaster_2,goblin_2,noble_2,superstar_2
bandit,executioner,goblins,musketeer,princess,skele_drag,witch,->,ace_2,assassin_2,blaster_2,noble_2,superstar_2,undead_2
bandit,executioner,goblins,musketeer,princess,skele_king,witch,->,ace_2,assassin_2,blaster_2,noble_2,superstar_2,undead_2
bandit,executioner,goblins,musketeer,skele_drag,spear_gobs,witch,->,ace_2,assassin_2,blaster_2,goblin_2,superstar_2,undead_2
bandit,executioner,goblins,musketeer,skele_king,spear_gobs,witch,->,ace_2,assassin_2,blaster_2,goblin_2,superstar_2,undead_2
bandit,executioner,goblins,royal_giant,skele_drag,skele_king,spear_gobs,->,ace_2,assassin_2,blaster_2,goblin_2,ranger_2,undead_2
bandit,executioner,goblins,royal_giant,skele_drag,spear_gobs,witch,->,ace_2,assassin_2,blaster_2,goblin_2,ranger_2,undead_2
bandit,executioner,goblins,skele_drag,skele_king,spear_gobs,valkyrie,->,ace_2,assassin_2,blaster_2,brutalist_2,goblin_2,undead_2
bandit,executioner,goblins,skele_drag,skele_king,valkyrie,wizard,->,ace_2,assassin_2,blaster_2,brutalist_2,clan_2,undead_2
bandit,executioner,goblins,skele_king,spear_gobs,valkyrie,witch,->,ace_2,assassin_2,blaster_2,brutalist_2,goblin_2,undead_2
bandit,executioner,goblins,skele_king,valkyrie,witch,wizard,->,ace_2,assassin_2,blaster_2,brutalist_2,clan_2,undead_2
bandit,executioner,gold_knight,mini_pekka,musketeer,skele_king,witch,->,ace_2,assassin_2,brutalist_2,noble_2,superstar_2,undead_2
bandit,executioner,gold_knight,mini_pekka,musketeer,valkyrie,wizard,->,ace_2,assassin_2,blaster_2,brutalist_2,clan_2,noble_2
bandit,executioner,gold_knight,mini_pekka,pekka,prince,skele_king,->,ace_2,assassin_2,brawler_2,brutalist_2,noble_2,pekka_2
bandit,executioner,gold_knight,mini_pekka,pekka,prince,spear_gobs,->,ace_2,assassin_2,blaster_2,brawler_2,noble_2,pekka_2
bandit,executioner,gold_knight,mini_pekka,pekka,prince,valkyrie,->,ace_2,assassin_2,brawler_2,brutalist_2,noble_2,pekka_2
bandit,executioner,gold_knight,mini_pekka,pekka,prince,wizard,->,ace_2,assassin_2,blaster_2,brawler_2,noble_2,pekka_2
bandit,executioner,gold_knight,mini_pekka,pekka,princess,skele_king,->,ace_2,assassin_2,blaster_2,brutalist_2,noble_2,pekka_2
bandit,executioner,gold_knight,mini_pekka,pekka,princess,valkyrie,->,ace_2,assassin_2,blaster_2,brutalist_2,noble_2,pekka_2
